36.8750308,-99.8964737,Northwestern Oklahoma State University Campus Cam,Oklahoma,Alva,https://www.earthcam.com/usa/oklahoma/alva/,https://static.earthcam.com/camshots/512x288/3000112e68e32ba76a12c2217889d9ea.jpg,0
37.237560200000004,-98.0164276,Oklahoma City Cam,Oklahoma,Oklahoma City,https://www.earthcam.com/usa/oklahoma/oklahomacity/,https://static.earthcam.com/camshots/512x288/76c2f064d383c0b1b701b7e9e0d33788.jpg,0
42.2475697,-79.5594977,Andy Warhol FigmentCam,Pennsylvania,Bethel Park,https://www.earthcam.com/usa/pennsylvania/pittsburgh/warhol/?cam=warhol_figmentstream,https://static.earthcam.com/camshots/512x288/c26ba6f727c8d13d693bfc5d4fcaeb71.jpg,0
40.145931600000004,-76.9904579,Bethlehem Cam,Pennsylvania,Bethlehem,https://www.earthcam.com/usa/pennsylvania/bethlehem/,https://static.earthcam.com/camshots/512x288/fc7fd3833d4214fc85c05c7cac9d5b7f.jpg,0
41.490624799999985,-79.9958864,ChurchCam,Pennsylvania,Pittsburgh,https://www.earthcam.com/usa/pennsylvania/pittsburgh/warhol/?cam=warhol_churchcam,https://static.earthcam.com/camshots/512x288/e05998366d39737b5975428c03224e54.jpg,0
41.0778358,-81.5114437,Downtown Franklin Cam,Pennsylvania,Franklin,http://www.earthcam.com/usa/pennsylvania/franklin/,https://static.earthcam.com/camshots/512x288/1556e8c9a51dad4a12ae03ad6b22434b.jpg,0
34.69261759999999,-82.6640104,Giraffe Cam Barn,South Carolina,Greenville,https://www.earthcam.com/usa/southcarolina/greenville/?cam=giraffe_int,https://static.earthcam.com/camshots/512x288/cce7ec82ff27e722cb8c9284f896340b.jpg,0
34.499567199999994,-83.25204819999999,Pacolet River,South Carolina,Spartanburg,https://www.earthcam.com/usa/southcarolina/spartanburg/,https://static.earthcam.com/camshots/512x288/c442f73bbb1123660af1fd46d562d8a5.jpg,0
34.995421799999995,-78.0202094,Sea Crest Oceanfront Resort Cam,South Carolina,Myrtle Beach,https://www.earthcam.com/usa/southcarolina/myrtlebeach/resort/?cam=seacrest,https://static.earthcam.com/camshots/512x288/424a77c5d6d93536d5b509d927694175.jpg,0
35.3326638,-86.8316016,Nashville Cam,Tennessee,Nashville,https://www.earthcam.com/usa/tennessee/nashville/,https://static.earthcam.com/camshots/512x288/8c464769fb7eac7c03fa3992030bf218.jpg,0
37.4451059,-81.57874439999999,Speedway Cam,Tennessee,Bristol,https://www.earthcam.com/usa/tennessee/bristol/,https://static.earthcam.com/camshots/512x288/adfc14dab04c808accf702c0db851053.jpg,0
38.673591,-113.582992,Zennest Zion Summit Cam,Utah,Duck Creek Village,https://www.earthcam.com/usa/utah/duckcreekvillage/,https://static.earthcam.com/camshots/512x288/b7a9b1f5e386d822c3d2db6e5328a375.jpg,0
48.766138899999994,-123.0228481,Seattle Skyline Cam,Washington,Seattle,https://www.earthcam.com/usa/washington/seattle/?cam=seattleskyline,https://static.earthcam.com/camshots/512x288/6c363e961faf618027562e8fb71f0a2a.jpg,0
47.8561389,-122.00284810000001,Space Needle Cam,Washington,Seattle,https://www.earthcam.com/usa/washington/seattle/?cam=seattlespaceneedle,https://static.earthcam.com/camshots/512x288/581e587c8c9b1fb5c539c2ee820acc0c.jpg,0
